ts,city,target,local_time,hour,bin,bid,ask,spread,vol,model_p
2026-09-25T20:20:02Z,nyc,2026-09-25,2026-09-25 16:20,16,72-73°F,0.0,0.009,0.009,8488,0.002
2026-09-25T20:20:02Z,nyc,2026-09-25,2026-09-25 16:20,16,74-75°F,0.0,0.002,0.002,5340,0.001
2026-09-25T20:20:02Z,nyc,2026-09-25,2026-09-25 16:20,16,76°F or higher,0.0,0.001,0.001,3223,
2026-09-25T20:20:02Z,panama-city,2026-09-25,2026-09-25 15:20,15,23°C or below,0.0,0.001,0.001,95,
2026-09-25T20:20:02Z,panama-city,2026-09-25,2026-09-25 15:20,15,24°C,0.0,0.001,0.001,25,
2026-09-25T20:20:02Z,panama-city,2026-09-25,2026-09-25 15:20,15,25°C,0.0,0.001,0.001,15,
2026-09-25T20:20:02Z,panama-city,2026-09-25,2026-09-25 15:20,15,26°C,0.0,0.001,0.001,42,
2026-09-25T20:20:02Z,panama-city,2026-09-25,2026-09-25 15:20,15,27°C,0.0,0.001,0.001,35,
2026-09-25T20:20:02Z,panama-city,2026-09-25,2026-09-25 15:20,15,28°C,0.0,0.001,0.001,165,
2026-09-25T20:20:02Z,panama-city,2026-09-25,2026-09-25 15:20,15,29°C,0.966,0.78,-0.186,1893,0.51
2026-09-25T20:20:02Z,panama-city,2026-09-25,2026-09-25 15:20,15,30°C,0.034,0.4,0.366,2365,0.22
2026-09-25T20:20:02Z,panama-city,2026-09-25,2026-09-25 15:20,15,31°C,0.0,0.04,0.04,2127,0.03
2026-09-25T20:20:02Z,panama-city,2026-09-25,2026-09-25 15:20,15,32°C,0.0,0.03,0.03,3542,0.01
2026-09-25T20:20:02Z,panama-city,2026-09-25,2026-09-25 15:20,15,33°C or higher,0.0,0.001,0.001,1431,
2026-09-25T20:20:02Z,toronto,2026-09-25,2026-09-25 16:20,16,16°C or below,0.0,0.001,0.001,45,
2026-09-25T20:20:02Z,toronto,2026-09-25,2026-09-25 16:20,16,17°C,0.0,0.001,0.001,262,
2026-09-25T20:20:02Z,toronto,2026-09-25,2026-09-25 16:20,16,18°C,0.0,0.001,0.001,2614,
2026-09-25T20:20:02Z,toronto,2026-09-25,2026-09-25 16:20,16,19°C,0.0,0.001,0.001,2468,
2026-09-25T20:20:02Z,toronto,2026-09-25,2026-09-25 16:20,16,20°C,0.0,0.001,0.001,7208,
2026-09-25T20:20:02Z,toronto,2026-09-25,2026-09-25 16:20,16,21°C,0.967,0.98,0.013,3552,0.92
2026-09-25T20:20:02Z,toronto,2026-09-25,2026-09-25 16:20,16,22°C,0.0,0.08,0.08,3057,0.03
2026-09-25T20:20:02Z,toronto,2026-09-25,2026-09-25 16:20,16,23°C,0.033,0.009,-0.024,1998,
2026-09-25T20:20:02Z,toronto,2026-09-25,2026-09-25 16:20,16,24°C,0.0,0.001,0.001,367,
2026-09-25T20:20:02Z,toronto,2026-09-25,2026-09-25 16:20,16,25°C,0.0,0.001,0.001,953,
2026-09-25T20:20:02Z,toronto,2026-09-25,2026-09-25 16:20,16,26°C or higher,0.0,0.001,0.001,145,
2026-09-25T20:25:02Z,atlanta,2026-09-25,2026-09-25 16:25,16,69°F or below,0.0,0.001,0.001,614,
2026-09-25T20:25:02Z,atlanta,2026-09-25,2026-09-25 16:25,16,70-71°F,0.0,0.001,0.001,1271,
2026-09-25T20:25:02Z,atlanta,2026-09-25,2026-09-25 16:25,16,72-73°F,0.0,0.001,0.001,4396,
2026-09-25T20:25:02Z,atlanta,2026-09-25,2026-09-25 16:25,16,74-75°F,1.0,0.78,-0.22,5309,0.57
2026-09-25T20:25:02Z,atlanta,2026-09-25,2026-09-25 16:25,16,76-77°F,0.0,0.56,0.56,5290,0.39
2026-09-25T20:25:02Z,atlanta,2026-09-25,2026-09-25 16:25,16,78-79°F,0.0,0.06,0.06,6024,0.03
2026-09-25T20:25:02Z,atlanta,2026-09-25,2026-09-25 16:25,16,80-81°F,0.0,0.005,0.005,2109,0.001
2026-09-25T20:25:02Z,atlanta,2026-09-25,2026-09-25 16:25,16,82-83°F,0.0,0.001,0.001,2466,
2026-09-25T20:25:02Z,atlanta,2026-09-25,2026-09-25 16:25,16,84-85°F,0.0,0.001,0.001,422,
2026-09-25T20:25:02Z,atlanta,2026-09-25,2026-09-25 16:25,16,86-87°F,0.0,0.001,0.001,105,
2026-09-25T20:25:02Z,atlanta,2026-09-25,2026-09-25 16:25,16,88°F or higher,0.0,0.001,0.001,105,
2026-09-25T20:25:02Z,austin,2026-09-25,2026-09-25 15:25,15,87°F or below,0.0,0.001,0.001,100,
2026-09-25T20:25:02Z,austin,2026-09-25,2026-09-25 15:25,15,88-89°F,0.0,0.001,0.001,180,
2026-09-25T20:25:02Z,austin,2026-09-25,2026-09-25 15:25,15,90-91°F,0.0,0.001,0.001,186,
2026-09-25T20:25:02Z,austin,2026-09-25,2026-09-25 15:25,15,92-93°F,0.0,0.001,0.001,1026,
2026-09-25T20:25:02Z,austin,2026-09-25,2026-09-25 15:25,15,94-95°F,0.667,0.16,-0.507,3179,0.08
2026-09-25T20:25:02Z,austin,2026-09-25,2026-09-25 15:25,15,96-97°F,0.3,1.0,0.7,2156,0.47
2026-09-25T20:25:02Z,austin,2026-09-25,2026-09-25 15:25,15,98-99°F,0.033,0.64,0.607,1545,0.2
2026-09-25T20:25:02Z,austin,2026-09-25,2026-09-25 15:25,15,100-101°F,0.0,0.68,0.68,686,
2026-09-25T20:25:02Z,austin,2026-09-25,2026-09-25 15:25,15,102-103°F,0.0,0.07,0.07,218,
2026-09-25T20:25:02Z,austin,2026-09-25,2026-09-25 15:25,15,104-105°F,0.0,0.001,0.001,405,
2026-09-25T20:25:02Z,austin,2026-09-25,2026-09-25 15:25,15,106°F or higher,0.0,0.001,0.001,169,
2026-09-25T20:25:02Z,chicago,2026-09-25,2026-09-25 15:25,15,57°F or below,0.0,0.001,0.001,188,
2026-09-25T20:25:02Z,chicago,2026-09-25,2026-09-25 15:25,15,58-59°F,0.0,0.001,0.001,95,
2026-09-25T20:25:02Z,chicago,2026-09-25,2026-09-25 15:25,15,60-61°F,0.0,0.001,0.001,363,
2026-09-25T20:25:02Z,chicago,2026-09-25,2026-09-25 15:25,15,62-63°F,0.0,0.001,0.001,1796,
2026-09-25T20:25:02Z,chicago,2026-09-25,2026-09-25 15:25,15,64-65°F,1.0,0.91,-0.09,3997,0.7
2026-09-25T20:25:02Z,chicago,2026-09-25,2026-09-25 15:25,15,66-67°F,0.0,0.27,0.27,6963,0.09
2026-09-25T20:25:02Z,chicago,2026-09-25,2026-09-25 15:25,15,68-69°F,0.0,0.029,0.029,4854,0.008
2026-09-25T20:25:02Z,chicago,2026-09-25,2026-09-25 15:25,15,70-71°F,0.0,0.008,0.008,3527,0.001
2026-09-25T20:25:02Z,chicago,2026-09-25,2026-09-25 15:25,15,72-73°F,0.0,0.001,0.001,3057,
2026-09-25T20:25:02Z,chicago,2026-09-25,2026-09-25 15:25,15,74-75°F,0.0,0.001,0.001,663,
2026-09-25T20:25:02Z,chicago,2026-09-25,2026-09-25 15:25,15,76°F or higher,0.0,0.001,0.001,100,
2026-09-25T20:25:02Z,dallas,2026-09-25,2026-09-25 15:25,15,85°F or below,0.0,0.001,0.001,866,
2026-09-25T20:25:02Z,dallas,2026-09-25,2026-09-25 15:25,15,86-87°F,0.767,0.001,-0.766,1255,
2026-09-25T20:25:02Z,dallas,2026-09-25,2026-09-25 15:25,15,88-89°F,0.2,0.06,-0.14,7239,0.02
2026-09-25T20:25:02Z,dallas,2026-09-25,2026-09-25 15:25,15,90-91°F,0.033,0.53,0.497,4586,0.45
2026-09-25T20:25:02Z,dallas,2026-09-25,2026-09-25 15:25,15,92-93°F,0.0,0.55,0.55,4407,0.46
2026-09-25T20:25:02Z,dallas,2026-09-25,2026-09-25 15:25,15,94-95°F,0.0,0.03,0.03,4823,
2026-09-25T20:25:02Z,dallas,2026-09-25,2026-09-25 15:25,15,96-97°F,0.0,0.002,0.002,2676,0.001
2026-09-25T20:25:02Z,dallas,2026-09-25,2026-09-25 15:25,15,98-99°F,0.0,0.001,0.001,4009,
2026-09-25T20:25:02Z,dallas,2026-09-25,2026-09-25 15:25,15,100-101°F,0.0,0.001,0.001,1172,
2026-09-25T20:25:02Z,dallas,2026-09-25,2026-09-25 15:25,15,102-103°F,0.0,0.001,0.001,95,
2026-09-25T20:25:02Z,dallas,2026-09-25,2026-09-25 15:25,15,104°F or higher,0.0,0.001,0.001,165,
2026-09-25T20:25:02Z,houston,2026-09-25,2026-09-25 15:25,15,83°F or below,0.0,0.001,0.001,100,
2026-09-25T20:25:02Z,houston,2026-09-25,2026-09-25 15:25,15,84-85°F,0.0,0.001,0.001,180,
2026-09-25T20:25:02Z,houston,2026-09-25,2026-09-25 15:25,15,86-87°F,0.0,0.001,0.001,2361,
2026-09-25T20:25:02Z,houston,2026-09-25,2026-09-25 15:25,15,88-89°F,1.0,0.001,-0.999,6665,
2026-09-25T20:25:02Z,houston,2026-09-25,2026-09-25 15:25,15,90-91°F,0.0,0.82,0.82,3427,0.74
2026-09-25T20:25:02Z,houston,2026-09-25,2026-09-25 15:25,15,92-93°F,0.0,0.26,0.26,5600,0.16
2026-09-25T20:25:02Z,houston,2026-09-25,2026-09-25 15:25,15,94-95°F,0.0,0.04,0.04,2286,0.01
2026-09-25T20:25:02Z,houston,2026-09-25,2026-09-25 15:25,15,96-97°F,0.0,0.008,0.008,706,
2026-09-25T20:25:02Z,houston,2026-09-25,2026-09-25 15:25,15,98-99°F,0.0,0.001,0.001,30,
2026-09-25T20:25:02Z,houston,2026-09-25,2026-09-25 15:25,15,100-101°F,0.0,0.001,0.001,215,
2026-09-25T20:25:02Z,houston,2026-09-25,2026-09-25 15:25,15,102°F or higher,0.0,0.001,0.001,100,
2026-09-25T20:25:02Z,miami,2026-09-25,2026-09-25 16:25,16,75°F or below,0.0,0.001,0.001,95,
2026-09-25T20:25:02Z,miami,2026-09-25,2026-09-25 16:25,16,76-77°F,0.0,0.001,0.001,95,
2026-09-25T20:25:02Z,miami,2026-09-25,2026-09-25 16:25,16,78-79°F,0.0,0.001,0.001,260,
2026-09-25T20:25:02Z,miami,2026-09-25,2026-09-25 16:25,16,80-81°F,0.0,0.001,0.001,3878,
2026-09-25T20:25:02Z,miami,2026-09-25,2026-09-25 16:25,16,82-83°F,0.0,0.001,0.001,4316,
2026-09-25T20:25:02Z,miami,2026-09-25,2026-09-25 16:25,16,84-85°F,0.0,0.001,0.001,5134,
2026-09-25T20:25:02Z,miami,2026-09-25,2026-09-25 16:25,16,86-87°F,0.0,0.001,0.001,14075,
2026-09-25T20:25:02Z,miami,2026-09-25,2026-09-25 16:25,16,88-89°F,0.0,0.001,0.001,8958,
2026-09-25T20:25:02Z,miami,2026-09-25,2026-09-25 16:25,16,90-91°F,1.0,0.998,-0.002,11787,0.99
2026-09-25T20:25:02Z,miami,2026-09-25,2026-09-25 16:25,16,92-93°F,0.0,0.009,0.009,9706,0.002
2026-09-25T20:25:02Z,miami,2026-09-25,2026-09-25 16:25,16,94°F or higher,0.0,0.002,0.002,8540,
2026-09-25T20:25:02Z,nyc,2026-09-25,2026-09-25 16:25,16,57°F or below,0.0,0.001,0.001,100,
2026-09-25T20:25:02Z,nyc,2026-09-25,2026-09-25 16:25,16,58-59°F,0.0,0.001,0.001,2710,
2026-09-25T20:25:02Z,nyc,2026-09-25,2026-09-25 16:25,16,60-61°F,0.0,0.001,0.001,4127,
2026-09-25T20:25:02Z,nyc,2026-09-25,2026-09-25 16:25,16,62-63°F,0.0,0.001,0.001,7388,
2026-09-25T20:25:02Z,nyc,2026-09-25,2026-09-25 16:25,16,64-65°F,0.0,0.001,0.001,5011,
2026-09-25T20:25:02Z,nyc,2026-09-25,2026-09-25 16:25,16,66-67°F,0.0,0.001,0.001,6584,
2026-09-25T20:25:02Z,nyc,2026-09-25,2026-09-25 16:25,16,68-69°F,0.933,0.69,-0.243,13400,0.6
2026-09-25T20:25:02Z,nyc,2026-09-25,2026-09-25 16:25,16,70-71°F,0.067,0.4,0.333,10215,0.32
2026-09-25T20:25:02Z,nyc,2026-09-25,2026-09-25 16:25,16,72-73°F,0.0,0.009,0.009,8560,0.003
2026-09-25T20:25:02Z,nyc,2026-09-25,2026-09-25 16:25,16,74-75°F,0.0,0.002,0.002,5474,0.001
2026-09-25T20:25:02Z,nyc,2026-09-25,2026-09-25 16:25,16,76°F or higher,0.0,0.001,0.001,3223,
2026-09-25T20:25:02Z,panama-city,2026-09-25,2026-09-25 15:25,15,23°C or below,0.0,0.001,0.001,95,
2026-09-25T20:25:02Z,panama-city,2026-09-25,2026-09-25 15:25,15,24°C,0.0,0.001,0.001,25,
2026-09-25T20:25:02Z,panama-city,2026-09-25,2026-09-25 15:25,15,25°C,0.0,0.001,0.001,15,
2026-09-25T20:25:02Z,panama-city,2026-09-25,2026-09-25 15:25,15,26°C,0.0,0.001,0.001,42,
2026-09-25T20:25:02Z,panama-city,2026-09-25,2026-09-25 15:25,15,27°C,0.0,0.001,0.001,35,
2026-09-25T20:25:02Z,panama-city,2026-09-25,2026-09-25 15:25,15,28°C,0.0,0.001,0.001,165,
2026-09-25T20:25:02Z,panama-city,2026-09-25,2026-09-25 15:25,15,29°C,0.966,0.69,-0.276,1893,0.41
2026-09-25T20:25:02Z,panama-city,2026-09-25,2026-09-25 15:25,15,30°C,0.034,0.52,0.486,2401,0.27
2026-09-25T20:25:02Z,panama-city,2026-09-25,2026-09-25 15:25,15,31°C,0.0,0.07,0.07,2127,0.03
2026-09-25T20:25:02Z,panama-city,2026-09-25,2026-09-25 15:25,15,32°C,0.0,0.03,0.03,3542,0.01
2026-09-25T20:25:02Z,panama-city,2026-09-25,2026-09-25 15:25,15,33°C or higher,0.0,0.001,0.001,1495,
2026-09-25T20:25:02Z,toronto,2026-09-25,2026-09-25 16:25,16,16°C or below,0.0,0.001,0.001,45,
2026-09-25T20:25:02Z,toronto,2026-09-25,2026-09-25 16:25,16,17°C,0.0,0.001,0.001,262,
2026-09-25T20:25:02Z,toronto,2026-09-25,2026-09-25 16:25,16,18°C,0.0,0.001,0.001,2614,
2026-09-25T20:25:02Z,toronto,2026-09-25,2026-09-25 16:25,16,19°C,0.0,0.001,0.001,2468,
2026-09-25T20:25:02Z,toronto,2026-09-25,2026-09-25 16:25,16,20°C,0.0,0.001,0.001,7208,
2026-09-25T20:25:02Z,toronto,2026-09-25,2026-09-25 16:25,16,21°C,0.967,0.98,0.013,3572,0.89
2026-09-25T20:25:02Z,toronto,2026-09-25,2026-09-25 16:25,16,22°C,0.0,0.08,0.08,3079,0.03
2026-09-25T20:25:02Z,toronto,2026-09-25,2026-09-25 16:25,16,23°C,0.033,0.009,-0.024,2134,
2026-09-25T20:25:02Z,toronto,2026-09-25,2026-09-25 16:25,16,24°C,0.0,0.001,0.001,367,
2026-09-25T20:25:02Z,toronto,2026-09-25,2026-09-25 16:25,16,25°C,0.0,0.001,0.001,953,
2026-09-25T20:25:02Z,toronto,2026-09-25,2026-09-25 16:25,16,26°C or higher,0.0,0.001,0.001,145,
2026-09-25T20:30:03Z,atlanta,2026-09-25,2026-09-25 16:30,16,69°F or below,0.0,0.001,0.001,614,
2026-09-25T20:30:03Z,atlanta,2026-09-25,2026-09-25 16:30,16,70-71°F,0.0,0.001,0.001,1271,
2026-09-25T20:30:03Z,atlanta,2026-09-25,2026-09-25 16:30,16,72-73°F,0.0,0.001,0.001,4402,
2026-09-25T20:30:03Z,atlanta,2026-09-25,2026-09-25 16:30,16,74-75°F,1.0,0.7,-0.3,5309,0.6
2026-09-25T20:30:03Z,atlanta,2026-09-25,2026-09-25 16:30,16,76-77°F,0.0,0.68,0.68,5290,0.39
2026-09-25T20:30:03Z,atlanta,2026-09-25,2026-09-25 16:30,16,78-79°F,0.0,0.06,0.06,6024,0.02
2026-09-25T20:30:03Z,atlanta,2026-09-25,2026-09-25 16:30,16,80-81°F,0.0,0.005,0.005,2109,
2026-09-25T20:30:03Z,atlanta,2026-09-25,2026-09-25 16:30,16,82-83°F,0.0,0.001,0.001,2466,
2026-09-25T20:30:03Z,atlanta,2026-09-25,2026-09-25 16:30,16,84-85°F,0.0,0.001,0.001,422,
2026-09-25T20:30:03Z,atlanta,2026-09-25,2026-09-25 16:30,16,86-87°F,0.0,0.001,0.001,105,
2026-09-25T20:30:03Z,atlanta,2026-09-25,2026-09-25 16:30,16,88°F or higher,0.0,0.001,0.001,105,
2026-09-25T20:30:03Z,austin,2026-09-25,2026-09-25 15:30,15,87°F or below,0.0,0.001,0.001,100,
2026-09-25T20:30:03Z,austin,2026-09-25,2026-09-25 15:30,15,88-89°F,0.0,0.001,0.001,180,
2026-09-25T20:30:03Z,austin,2026-09-25,2026-09-25 15:30,15,90-91°F,0.0,0.001,0.001,186,
2026-09-25T20:30:03Z,austin,2026-09-25,2026-09-25 15:30,15,92-93°F,0.0,0.001,0.001,1026,
2026-09-25T20:30:03Z,austin,2026-09-25,2026-09-25 15:30,15,94-95°F,0.667,0.17,-0.497,3179,0.08
2026-09-25T20:30:03Z,austin,2026-09-25,2026-09-25 15:30,15,96-97°F,0.3,1.0,0.7,2156,0.47
2026-09-25T20:30:03Z,austin,2026-09-25,2026-09-25 15:30,15,98-99°F,0.033,0.7,0.667,1545,0.2
2026-09-25T20:30:03Z,austin,2026-09-25,2026-09-25 15:30,15,100-101°F,0.0,0.68,0.68,686,
2026-09-25T20:30:03Z,austin,2026-09-25,2026-09-25 15:30,15,102-103°F,0.0,0.061,0.061,218,
2026-09-25T20:30:03Z,austin,2026-09-25,2026-09-25 15:30,15,104-105°F,0.0,0.001,0.001,405,
2026-09-25T20:30:03Z,austin,2026-09-25,2026-09-25 15:30,15,106°F or higher,0.0,0.001,0.001,169,
2026-09-25T20:30:03Z,buenos-aires,2026-09-25,2026-09-25 17:30,17,20°C or below,0.0,0.001,0.001,265,
2026-09-25T20:30:03Z,buenos-aires,2026-09-25,2026-09-25 17:30,17,21°C,0.0,0.001,0.001,105,
2026-09-25T20:30:03Z,buenos-aires,2026-09-25,2026-09-25 17:30,17,22°C,0.0,0.001,0.001,105,
2026-09-25T20:30:03Z,buenos-aires,2026-09-25,2026-09-25 17:30,17,23°C,0.0,0.001,0.001,2047,
2026-09-25T20:30:03Z,buenos-aires,2026-09-25,2026-09-25 17:30,17,24°C,0.0,0.001,0.001,2245,
2026-09-25T20:30:03Z,buenos-aires,2026-09-25,2026-09-25 17:30,17,25°C,0.0,0.001,0.001,1422,
2026-09-25T20:30:03Z,buenos-aires,2026-09-25,2026-09-25 17:30,17,26°C,0.0,0.001,0.001,2960,
2026-09-25T20:30:03Z,buenos-aires,2026-09-25,2026-09-25 17:30,17,27°C,1.0,0.999,-0.001,6148,0.996
2026-09-25T20:30:03Z,buenos-aires,2026-09-25,2026-09-25 17:30,17,28°C,0.0,0.005,0.005,3226,
2026-09-25T20:30:03Z,buenos-aires,2026-09-25,2026-09-25 17:30,17,29°C,0.0,0.005,0.005,4320,
2026-09-25T20:30:03Z,buenos-aires,2026-09-25,2026-09-25 17:30,17,30°C or higher,0.0,0.001,0.001,2951,
2026-09-25T20:30:03Z,chicago,2026-09-25,2026-09-25 15:30,15,57°F or below,0.0,0.001,0.001,188,
2026-09-25T20:30:03Z,chicago,2026-09-25,2026-09-25 15:30,15,58-59°F,0.0,0.001,0.001,95,
2026-09-25T20:30:03Z,chicago,2026-09-25,2026-09-25 15:30,15,60-61°F,0.0,0.001,0.001,363,
2026-09-25T20:30:03Z,chicago,2026-09-25,2026-09-25 15:30,15,62-63°F,0.0,0.001,0.001,1796,
2026-09-25T20:30:03Z,chicago,2026-09-25,2026-09-25 15:30,15,64-65°F,1.0,0.92,-0.08,3997,0.66
2026-09-25T20:30:03Z,chicago,2026-09-25,2026-09-25 15:30,15,66-67°F,0.0,0.31,0.31,6963,0.08
2026-09-25T20:30:03Z,chicago,2026-09-25,2026-09-25 15:30,15,68-69°F,0.0,0.029,0.029,4854,0.008
2026-09-25T20:30:03Z,chicago,2026-09-25,2026-09-25 15:30,15,70-71°F,0.0,0.008,0.008,3582,
2026-09-25T20:30:03Z,chicago,2026-09-25,2026-09-25 15:30,15,72-73°F,0.0,0.001,0.001,3136,
2026-09-25T20:30:03Z,chicago,2026-09-25,2026-09-25 15:30,15,74-75°F,0.0,0.001,0.001,663,
2026-09-25T20:30:03Z,chicago,2026-09-25,2026-09-25 15:30,15,76°F or higher,0.0,0.001,0.001,100,
2026-09-25T20:30:03Z,dallas,2026-09-25,2026-09-25 15:30,15,85°F or below,0.0,0.001,0.001,866,
2026-09-25T20:30:03Z,dallas,2026-09-25,2026-09-25 15:30,15,86-87°F,0.767,0.001,-0.766,1255,
2026-09-25T20:30:03Z,dallas,2026-09-25,2026-09-25 15:30,15,88-89°F,0.2,0.06,-0.14,7597,0.04
2026-09-25T20:30:03Z,dallas,2026-09-25,2026-09-25 15:30,15,90-91°F,0.033,0.8,0.767,4683,0.48
2026-09-25T20:30:03Z,dallas,2026-09-25,2026-09-25 15:30,15,92-93°F,0.0,0.48,0.48,4472,0.41
2026-09-25T20:30:03Z,dallas,2026-09-25,2026-09-25 15:30,15,94-95°F,0.0,0.03,0.03,4835,0.01
2026-09-25T20:30:03Z,dallas,2026-09-25,2026-09-25 15:30,15,96-97°F,0.0,0.002,0.002,2752,
2026-09-25T20:30:03Z,dallas,2026-09-25,2026-09-25 15:30,15,98-99°F,0.0,0.001,0.001,4148,
2026-09-25T20:30:03Z,dallas,2026-09-25,2026-09-25 15:30,15,100-101°F,0.0,0.001,0.001,1172,
2026-09-25T20:30:03Z,dallas,2026-09-25,2026-09-25 15:30,15,102-103°F,0.0,0.001,0.001,95,
2026-09-25T20:30:03Z,dallas,2026-09-25,2026-09-25 15:30,15,104°F or higher,0.0,0.001,0.001,165,
2026-09-25T20:30:03Z,denver,2026-09-25,2026-09-25 14:30,14,67°F or below,0.0,0.001,0.001,1341,
2026-09-25T20:30:03Z,denver,2026-09-25,2026-09-25 14:30,14,68-69°F,0.533,0.001,-0.532,966,
2026-09-25T20:30:03Z,denver,2026-09-25,2026-09-25 14:30,14,70-71°F,0.367,0.001,-0.366,1942,
2026-09-25T20:30:03Z,denver,2026-09-25,2026-09-25 14:30,14,72-73°F,0.1,0.001,-0.099,4612,
2026-09-25T20:30:03Z,denver,2026-09-25,2026-09-25 14:30,14,74-75°F,0.0,0.75,0.75,4233,0.48
2026-09-25T20:30:03Z,denver,2026-09-25,2026-09-25 14:30,14,76-77°F,0.0,0.42,0.42,3658,0.4
2026-09-25T20:30:03Z,denver,2026-09-25,2026-09-25 14:30,14,78-79°F,0.0,0.28,0.28,1445,0.08
2026-09-25T20:30:03Z,denver,2026-09-25,2026-09-25 14:30,14,80-81°F,0.0,0.009,0.009,1524,
2026-09-25T20:30:03Z,denver,2026-09-25,2026-09-25 14:30,14,82-83°F,0.0,0.003,0.003,862,0.001
2026-09-25T20:30:03Z,denver,2026-09-25,2026-09-25 14:30,14,84-85°F,0.0,0.001,0.001,200,
2026-09-25T20:30:03Z,denver,2026-09-25,2026-09-25 14:30,14,86°F or higher,0.0,0.001,0.001,100,
2026-09-25T20:30:03Z,houston,2026-09-25,2026-09-25 15:30,15,83°F or below,0.0,0.001,0.001,100,
2026-09-25T20:30:03Z,houston,2026-09-25,2026-09-25 15:30,15,84-85°F,0.0,0.001,0.001,180,
2026-09-25T20:30:03Z,houston,2026-09-25,2026-09-25 15:30,15,86-87°F,0.0,0.001,0.001,2361,
2026-09-25T20:30:03Z,houston,2026-09-25,2026-09-25 15:30,15,88-89°F,1.0,0.001,-0.999,6665,
2026-09-25T20:30:03Z,houston,2026-09-25,2026-09-25 15:30,15,90-91°F,0.0,0.79,0.79,3434,0.7
2026-09-25T20:30:03Z,houston,2026-09-25,2026-09-25 15:30,15,92-93°F,0.0,0.3,0.3,5604,0.21
2026-09-25T20:30:03Z,houston,2026-09-25,2026-09-25 15:30,15,94-95°F,0.0,0.04,0.04,2291,0.01
2026-09-25T20:30:03Z,houston,2026-09-25,2026-09-25 15:30,15,96-97°F,0.0,0.008,0.008,706,
2026-09-25T20:30:03Z,houston,2026-09-25,2026-09-25 15:30,15,98-99°F,0.0,0.001,0.001,30,
2026-09-25T20:30:03Z,houston,2026-09-25,2026-09-25 15:30,15,100-101°F,0.0,0.001,0.001,215,
2026-09-25T20:30:03Z,houston,2026-09-25,2026-09-25 15:30,15,102°F or higher,0.0,0.001,0.001,100,
2026-09-25T20:30:03Z,los-angeles,2026-09-25,2026-09-25 13:30,13,73°F or below,0.0,0.001,0.001,1433,
2026-09-25T20:30:03Z,los-angeles,2026-09-25,2026-09-25 13:30,13,74-75°F,0.0,0.001,0.001,10869,
2026-09-25T20:30:03Z,los-angeles,2026-09-25,2026-09-25 13:30,13,76-77°F,0.933,0.92,-0.013,8273,0.87
2026-09-25T20:30:03Z,los-angeles,2026-09-25,2026-09-25 13:30,13,78-79°F,0.033,0.13,0.097,5658,0.08
2026-09-25T20:30:03Z,los-angeles,2026-09-25,2026-09-25 13:30,13,80-81°F,0.0,0.008,0.008,4755,0.003
2026-09-25T20:30:03Z,los-angeles,2026-09-25,2026-09-25 13:30,13,82-83°F,0.033,0.001,-0.032,2432,
2026-09-25T20:30:03Z,los-angeles,2026-09-25,2026-09-25 13:30,13,84-85°F,0.0,0.001,0.001,1656,
2026-09-25T20:30:03Z,los-angeles,2026-09-25,2026-09-25 13:30,13,86-87°F,0.0,0.001,0.001,348,
2026-09-25T20:30:03Z,los-angeles,2026-09-25,2026-09-25 13:30,13,88-89°F,0.0,0.001,0.001,105,
2026-09-25T20:30:03Z,los-angeles,2026-09-25,2026-09-25 13:30,13,90-91°F,0.0,0.001,0.001,100,
2026-09-25T20:30:03Z,los-angeles,2026-09-25,2026-09-25 13:30,13,92°F or higher,0.0,0.001,0.001,510,
2026-09-25T20:30:03Z,mexico-city,2026-09-25,2026-09-25 14:30,14,16°C or below,0.0,0.001,0.001,1015,
2026-09-25T20:30:03Z,mexico-city,2026-09-25,2026-09-25 14:30,14,17°C,0.0,0.001,0.001,15,
2026-09-25T20:30:03Z,mexico-city,2026-09-25,2026-09-25 14:30,14,18°C,0.0,0.001,0.001,15,
2026-09-25T20:30:03Z,mexico-city,2026-09-25,2026-09-25 14:30,14,19°C,0.0,0.001,0.001,15,
2026-09-25T20:30:03Z,mexico-city,2026-09-25,2026-09-25 14:30,14,20°C,0.0,0.001,0.001,15,
2026-09-25T20:30:03Z,mexico-city,2026-09-25,2026-09-25 14:30,14,21°C,0.0,0.001,0.001,145,
2026-09-25T20:30:03Z,mexico-city,2026-09-25,2026-09-25 14:30,14,22°C,0.0,0.001,0.001,232,
2026-09-25T20:30:03Z,mexico-city,2026-09-25,2026-09-25 14:30,14,23°C,0.0,0.001,0.001,523,
2026-09-25T20:30:03Z,mexico-city,2026-09-25,2026-09-25 14:30,14,24°C,0.793,0.001,-0.792,3898,
2026-09-25T20:30:03Z,mexico-city,2026-09-25,2026-09-25 14:30,14,25°C,0.207,0.65,0.443,3364,0.34
2026-09-25T20:30:03Z,mexico-city,2026-09-25,2026-09-25 14:30,14,26°C or higher,0.0,0.64,0.64,4016,0.34
2026-09-25T20:30:03Z,miami,2026-09-25,2026-09-25 16:30,16,75°F or below,0.0,0.001,0.001,95,
2026-09-25T20:30:03Z,miami,2026-09-25,2026-09-25 16:30,16,76-77°F,0.0,0.001,0.001,95,
2026-09-25T20:30:03Z,miami,2026-09-25,2026-09-25 16:30,16,78-79°F,0.0,0.001,0.001,260,
2026-09-25T20:30:03Z,miami,2026-09-25,2026-09-25 16:30,16,80-81°F,0.0,0.001,0.001,3878,
